#
# Flavor network and the principles of food pairing
# Yong-Yeol Ahn, Sebastian E. Ahnert, James P. Bagrow, and Albert-Laszlo Barabasi
#
guineafowl,swiss_cheese,33
apple,boiled_chicken,43
quince,rice_bran,4
lime,mastic_gum_leaf_oil,4
cream,roquefort_cheese,23
green_tea,tuberose,7
fried_beef,ocotea_usambarensis_oil,1
cognac,leaf,5
raw_potato,tarragon,1
bog_blueberry,pistachio,5
mate,watercress,2
baked_potato,raw_lamb,43
currant,matsutake,13
melaleuca_bracteata_leaf,myrtle,1
brewed_tea,cabbage,18
ham,roasted_filbert,29
ocimum_gratissimum,white_wine,2
guinea_pepper,rose,3
bog_blueberry,cabernet_sauvignon_grape,34
babaco,caja_fruit,1
eel,scotch,4
apricot,vetiver,1
champaca,orris,2
lavandin,strawberry_jam,1
barosma_pulchella_oil,russian_peppermint_oil,1
roasted_hazelnut,roasted_malt,4
raw_lean_fish,satsuma,7
green_tea,juniper_berry,37
kaffir_lime,whiskey,12
jasmine_tea,lovage_root,4
blueberry,mentha_crispa,1
camembert_cheese,picea_balsamea_oil,1
cheddar_cheese,raw_soybean_oil,1
fruit,kaffir_lime,9
pecan,satsuma,9
laurel,persea_gratissima_peel,1
comte_cheese,eel,34
elettaria_caradmomum_oil,rooibus_tea,1
ethiopian_pepper,haddock,1
raw_pork,sparkling_wine,37
jasmine,yogurt,1
boiled_pork,green_tea,57
apple,peanut_butter,46
roasted_hazelnut,roasted_sesame_seed,3
mexican_lime,sour_cherry,13
fennel,tomato,3
celery_seed,nutmeg,5
grape,swiss_cheese,59
rye_bread,wheaten_bread,52
cooked_apple,lemongrass,8
chinese_quince,raw_fatty_fish,19
asparagus,dwarf_quince,8
petitgrain_lemon,piri_piri,1
eel,grilled_pork,33
jackfruit,pumpkin,2
apple,loganberry,40
cruciferae_seed,scotch_spearmint_oil,4
gin,kelp,1
sake,whale,5
lobster,porcini,2
litchi,porcini,9
roasted_green_tea,rue,2
raw_chicken,safflower_seed,1
dill,vachellia_farnesiana,1
keta_salmon,potato_chip,15
bantu_beer,bartlett_pear,21
chamomile_oil,kaffir_lime,2
capsicum,litsea_guatemalensis,1
narcissus_oil,provolone_cheese,2
mozzarella_cheese,polysiphonia_fastigiata,1
cauliflower,southern_pea,13
cassia,roasted_pork,4
choke_cherry,olive,9
fig,tuna,16
parmesan_cheese,raw_lamb,44
cucumber,fried_cured_pork,10
guava,roasted_filbert,30
grilled_beef,licorice,25
black_currant_bud,buchu_oil,1
romano_cheese,wheat_flake,1
apple,seseli_tortuosum,1
beer,fried_cured_pork,71
black_currant,fennel_oil,1
bitter_orange_peel_oil,raspberry,2
rooibus_tea,tobacco_leaf,3
cured_ham,lettuce,2
smoked_pork_belly,uncured_pork,115
kiwi,pinto_bean,11
kaffir_lime,sweetfish,7
long_pepper,peppermint_oil,6
cabbage,toasted_sesame_seed,1
cloudberry_oil,israeli_orange,1
eucalyptus_hemilampra,whiskey,1
satureia_montana,strawberry,1
cananga,flower,1
dried_black_tea,juniperus_phoenicea_oil,1
mountain_papaya,palm_fruit,9
blackberry,uncured_smoked_pork,31
mandarin_peel_oil,yogurt,1
algerian_geranium_oil,crowberry,1
boronia_anemonifolia,grape,1
abies_balsamea_oil,parmesan_cheese,1
green_mate,pork_sausage,1
cognac,raw_asparagus,2
caraway,smoked_pork,1
black_chokecherry,butter,25
achillea_ageratum,red_meat,1
black_raspberry,camembert_cheese,24
emmental_cheese,rye_bread,46
grapefruit_peel,scotch_spearmint_oil,1
citronella,kohlrabi,1
datura_stramonium,limburger_cheese,1
roasted_mate,senecio_kaempferi,1
mango,violet_leaf,3
champagne_wine,coriander,9
peanut_butter,plum_brandy,7
laurel,orange_peel_oil,2
bantu_beer,cardamom,23
chamomile,grilled_pork,1
ananas_sativus,french_bean,1
celery_seed,fermented_russian_black_tea,1
boiled_meat,tabasco_pepper,1
chicken_liver,corn_grit,2
origanum,rabbiteye_blueberry,3
dolphin,potato,1
cured_pork,raw_lean_fish,38
neroli_oil,pineapple,2
navy_bean,ylangylang,3
andropogon_jwarancusa,tilsit_cheese,1
pineapple,roasted_sesame_seed,5
endive,lemon,5
cranberry,nutmeg,14
dwarf_quince,petitgrain_bigarade,1
chicken_liver,roasted_malt,1
chervil,dried_green_tea,2
laurel,rose,2
comte_cheese,rice_bran,6
corn_mint_oil,pilchard,1
scotch_spearmint,yogurt,4
lime,orris,3
european_cranberry,mango,58
wild_bergamot,wild_raspberry,1
herring,raw_turkey,21
seychelles_tea,sour_milk,5
oat,raw_pea,19
roasted_filbert,spearmint,7
feta_cheese,raspberry,49
guava,rubus_arcticus,7
dalbergia_sissoo,ethiopian_pepper,1
boiled_chicken,herring,37
elettaria_caradmomum_oil,mint_oil,1
crowberry,malay_apple,12
french_peppermint,vinegar,7
ethiopian_pepper,orange_peel,1
bilberry,brazil_nut,8
grape,sea_bass,28
fried_beef,mustard,12
litsea_zeylanica_oil,rum,2
nutmeg,tuberose,3
champagne_wine,corn_tortilla,4
black_pepper,satureia_montana,1
citrus_juice,loquat,5
boiled_beef,porcini,65
cherry,satureia_montana,1
cauliflower,pinto_bean,12
cape_gooseberry,raw_fatty_fish,25
fennel,parsnip,1
domiati_cheese,sour_cherry,6
cheese,tobacco_leaf_oil,1
ceylon_cinnamon,red_wine,2
apple,roasted_hazelnut,6
german_chamomile_oil,keta_salmon,1
endive,roasted_barley,1
apricot,california_pepper,10
green_tea_oil,jasmine_tea,2
monkey_orange,rapeseed,4
blue_cheese,tobacco_leaf_oil,1
pork_sausage,tobacco_leaf_oil,1
herring,red_sage,1
celery,prune,5
artemisia_santolinifolia,scotch,1
black_chokeberry,licorice,9
neroli_oil,plum,2
pennyroyal,safflower_seed,1
california_pepper,mandarin_oil,1
roasted_pecan,smoked_herring,22
green_bell_pepper,mace,14
black_currant,tilsit_cheese,32
asarum_europaeum_root_oil,bay,1
cognac,melaleuca_bracteata,1
california_orange,japanese_ho_leaf_oil,1
french_bean,pepino_melon,1
laurel_leaf,sea_bass,1
feta_cheese,satsuma_mandarin_peel_oil,1
beef,sweetfish,49
capsicum_annuum,satsuma_mandarin_peel_oil,1
bread,sea_buckthorn,1
lamb,radish,6
cassia,dairy,1
coconut_oil,vachellia_farnesiana,1
eucalyptus_amygdalina,frankfurter,2
fatty_fish,feces,1
cider,sweetfish,14
cinnamon,pinus_avium_fruit,1
rabbiteye_blueberry,skim_milk,1
kidney_bean,orris_oil,1
chokeberry,pinus_jeffreyi,1
catfish,chicken_liver,1
banana,yogurt,12
basil,wild_raspberry,5
eucalyptus_globulus,rum,2
apricot,german_chamomile_oil,5
botrytized_wine,guinea_pepper,8
pork_liver,yam,1
endive,sauerkraut,1
angelica_root,artemisia_hausiliensis,1
blue_cheese,mastic_gum_oil,3
cherimoya,raw_fish,4
cassia_oil,wine,1
provolone_cheese,thymus,2
porcini,weinbrand,1
banana_passion_fruit,limburger_cheese,1
black_raspberry,roasted_hazelnut,5
peanut_butter,raw_bean,52
cranberry,raw_bean,37
ceylon_tea,patchouli_oil,1
bilberry,clove_pink,1
coconut,pea,6
fish,oyster,17
lilium_candidum_flower,orange_oil,1
eucalyptus_dives,olive,1
green_bell_pepper,mackerel,1
orange,uncured_pork,26
black_sesame_seed,cumin,6
demon_red,petitgrain_lemon,1
chicken,passion_fruit,36
cherimoya,french_bean,7
grapefruit,roman_chamomile,4
dill,spearmint_oil,11
globefish,irish_whiskey,1
ashanti_pepper,crayfish,1
bilberry,east_indian_geranium,2
baked_potato,pouching_tea,66
limburger_cheese,nut,5
fruit_brandy,mantis_shrimp,2
cooked_apple,orange_leaf_oil,1
smoked_pork,wild_rice,4
cupressaceae,vanilla,2
ginger,roquefort_cheese,29
crownberry,violet_leaf,2
apple,dried_kidney_bean,44
elder_flower,raw_lamb,1
liver,mantis_shrimp,2
ewe,raw_asparagus,2
crisp_bread,magnolia_oil,1
fruit_juice,peach,2
buckwheat,cinnamomum,1
carnation,elderberry,1
elderberry_juice,tuna,1
krill,pecan,6
fennel,lemon_peel_oil,4
smoked_sausage,sturgeon_caviar,4
haddock,potato_chip,8
israeli_orange,raw_chicken,30
blue_cheese,comte_cheese,130
apple_brandy,brazil_rosewood,1
beef,cucumber,12
roasted_sesame_seed,valencia_orange_oil,1
elderberry,provolone_cheese,28
cabernet_sauvignon_wine,cheese,70
castoreum,peppermint,1
beet_root,cranberry,1
pike,scotch_spearmint,6
bulgarian_rose_oil,goat_cheese,1
laurel,roasted_onion,3
peppermint_oil,tobacco_leaf,2
lemon_balm,seal,4
corn,satureia_thymera,1
horse_mackerel,thyme,5
caviar,roasted_sesame_seed,1
corn_flake,cottage_cheese,4
fenugreek,passion_fruit,6
mastic_gum_leaf_oil,seal,1
scallop,sheep_milk,4
mint,peppermint,14
lemongrass,mango,6
boldo_leaf,orange,1
berry,palmarosa,3
shoro,uncured_smoked_pork,1
apple_juice,thymus_caespeititius,1
bitter_orange_oil,concord_grape,1
butter,raw_cabbage,17
bitter_orange_flower_oil,mantis_shrimp,1
guarana,monkey_orange,9
dairy,squid,3
black_bean,pouching_tea,47
pawpaw,sweetfish,1
mastic_gum_leaf_oil,safflower_seed,2
roasted_green_tea,satsuma_mandarin_peel_oil,2
corn_oil,malt,14
mace,pork_sausage,3
black_pepper,peru_balsam,1
citronella_grass,geranium,1
kola_tea,lemon_balm,16
red_currant,water_apple,10
sauvignon_grape,wheaten_bread,30
myrtle,thyme,9
navy_bean,palm,2
cucumber,mastic_gum,1
black_currant,trassi,6
chicken_liver,kelp,1
orange_juice,pecan,7
sapodilla_fruit,squid,1
kola_tea,sea_bass,36
loquat,petitgrain_lime_oil,1
corn_mint,thyme,2
boiled_crab,caraway_seed,1
balm,fennel,1
cassia_oil,raw_beef,1
boiled_mutton,cured_pork,57
corn_oil,lemongrass,6
grapefruit,myrtle,3
dried_fig,roasted_sesame_seed,5
datura_stramonium,tomato,1
apple,artemisia_camphorata,1
red_bean,seychelles_tea,48
tilsit_cheese,wort,31
crisp_bread,fried_cured_pork,37
dried_green_tea,eucalyptus_hemilampra,1
rye_ergot,smoked_pork,1
black_chokecherry,rye_bread,15
black_pepper,rabbiteye_blueberry,9
pike,prune,1
eucalyptus_cinereea,mace,1
blackberry_juice,cloudberry,1
chicken,mussel,7
caraway_seed,endive,1
celery,dill_seed,5
mastic_gum,porcini,5
bartlett_pear,white_bread,7
cherry,fruit_juice,2
cod,lamb,27
horse_mackerel,orange_peel_oil,5
fish_oil,scotch_spearmint,3
kohlrabi,peanut_butter,15
bitter_fennel,italian_lime,1
banana,cheese,48
melaleuca_viridiflora,monkey_orange,1
roasted_cocoa,roasted_meat,34
palm_fruit,wild_raspberry,9
juniper_berry,palmarosa_oil,2
sea_algae,ylangylang_oil,1
camembert_cheese,grape_must,2
coffee,vachellia_farnesiana,1
lavender_delphinensis,phebalium_nudum_root_oil,1
fermented_radish,olive,1
fermented_russian_black_tea,melon,38
cupressaceae,fatty_fish,1
green_bell_pepper,lemon_flower,1
macadamia_nut,sauvignon_blanc_grape,9
rose_oil,tilsit_cheese,1
bean,lingonberry,5
callitris_intratropica,java_citronella,1
ceylon_tea,myrocarpus_fastigiatus,2
soy_sauce,tilsit_cheese,1
bael,plum,2
cream_cheese,rapeseed,2
fruit_brandy,thai_pepper,1
mussel,scallop,5
fish_oil,laurel,5
lavender,sherry,11
east_african_geranium,nectarine,1
nectandra_elaiophora,parmesan_cheese,1
wheaten_bread,zanthoxylum_rhetsa,1
champagne_wine,orange_leaf,2
butter_oil,pork_sausage,1
italian_lime,pinus_jeffreyi_terpentine,1
plum_brandy,wort,2
bilberry,chicken_broth,1
frankfurter,reunion_geranium,1
black_chokecherry,malabar_cardamom_oil,1
pilchard,red_wine,30
lovage_root,roasted_meat,1
finnish_whiskey,roasted_shrimp,2
ginger,lovage_root,4
monkey_orange,star_anise,4
cantaloupe,dill_blossom,1
safflower_seed,starfruit,5
laurel_leaf_oil,tarragon,1
roasted_almond,roquefort_cheese,3
reunion_geranium,white_bread,2
haddock,peated_malt,2
dill_blossom,passion_fruit,1
botrytized_wine,java_citronella_oil,3
buchu,lavender,1
enokidake,oak_musk,3
cider,cocoa,33
orchid,wild_berry,1
lemon_flower,swiss_cheese,1
cranberry,cypress_oil,1
chinese_star_anise,marjoram,2
black_currant,japanese_ho_leaf_oil,1
cantaloupe,capsicum,7
cognac_oil,raw_pea,1
bell_pepper,nectandra_elaiophora,1
cured_ham,tangerine,8
cabernet_sauvignon_grape,satsuma_mandarin_peel,1
custard_apple,vanilla,2
champagne_wine,raspberry_juice,1
cantaloupe,smoked_herring,17
muscadine_grape,nettle,1
carrot,caviar,7
cherry_juice,lean_fish,1
potato,roasted_nut,5
grapefruit_blossom,kaffir_lime,1
atropa_belladonna_root,popcorn,1
fatty_fish,long_pepper,2
eucalyptus_globulus,lavender,3
lemon,litchi,17
apple_juice,monkey_orange,8
fried_chicken,mantis_shrimp,48
cassia,mexican_lime,6
coffee,pork_sausage,61
crab,fried_cured_pork,21
jasmine_tea,rhubarb,4
smoked_pork_belly,wild_marjoram,1
chokeberry,russian_cheese,24
passion_fruit,russian_cheese,46
catfish,sauerkraut,7
cranberry,roasted_mate,21
lemongrass,muscat_grape,6
peppermint,raw_asparagus,2
black_currant,malagueta_pepper,11
malt_whiskey,skim_milk,1
kiwi,narcissus_oil,1
french_fried_potato,romano_cheese,49
bell_pepper,persea_pubescens,1
bilberry,popcorn,2
boiled_beef,sherry,67
brewed_tea,enokidake,56
navy_bean,raspberry_oil,1
apricot,rose_oil,1
angelica_root,anise,1
cognac,pine_oil,1
pinus_jeffreyi,smoked_sausage,1
black_bean,summer_savory,1
green_bell_pepper,mustard,1
petasites_fragrans,roasted_chicken,1
corn_tortilla,munster_cheese,7
currant,kola_tea,24
bilberry,boiled_meat,19
green_bell_pepper,parsley,10
camembert_cheese,dolphin,1
clam,custard_apple,1
callitris,fermented_russian_black_tea,1
beer,pilchard,37
scallop,shrimp,24
citrus_peel_oil,smoked_pork_belly,13
lovage_leaf,wild_raspberry,1
rafanus_sativus_root,smoked_herring,1
eucalyptus,kola_tea,11
hinoki_oil,laurel,1
chinese_quince,plum_brandy,6
boiled_chicken,cherry_juice,1
muskmelon,papaya,43
ananas_sativus,sturgeon_caviar,1
lily_oil,roasted_chicken,2
angelica_oil,red_wine,1
plum,sour_cherry,9
frankfurter,loquat,13
eucalyptus_macarthurii,petitgrain,1
eucalyptus_globulus_oil,tabasco_pepper,1
melon,star_anise,1
ashanti_pepper,chrysanthemum_japonicum,1
bartlett_pear,haddock,7
citrus_peel,frankfurter,7
artemisia_scoparia,celery,1
mastic_gum_leaf_oil,rose_wine,9
lamb_liver,pork,3
bourbon_whiskey,carrot,2
melaleuca_oil,papaya,1
bantu_beer,grapefruit_juice,13
orange_peel_oil,parsley,2
neroli_oil,roasted_peanut,3
apple,safflower_seed,3
frankfurter,french_peppermint,7
elderberry,roasted_macadamia_nut,11
caviar,sesame_seed,1
carrot,phellodendron_japonicum,1
macadamia_nut,satsuma,4
tomato,violet_root,1
pepino_melon,soybean,2
cherry,cowberry,16
fermented_tea,palm,2
porcini,roasted_macadamia_nut,13
leaf,rum,7
buttermilk,roasted_peanut,4
caraway_seed,marjoram,1
cassava,peanut,2
dried_black_tea,salmon_oil,1
herring,kohlrabi,12
safflower_seed,sperm_whale_oil,1
olive,passion_fruit_juice,1
raspberry_juice,thea_chinensis_oil,1
pineapple,quince,15
basil,salvia_triloba_oil,1
sheep_milk,tilsit_cheese,11
bean,finnish_pine_oil,1
chinese_quince,pouching_tea,38
apple_juice,kohlrabi,2
malt,mate,14
bilberry_wine,cherimoya,3
azalea,cassia,2
coffee,gin,5
broccoli,roasted_turkey,5
barley,camembert_cheese,6
rose_apple,shiitake,3
currant,hazelnut,1
boiled_chicken,carpinus_betulus,1
finnish_pine_oil,pork,2
fried_chicken,sunflower_oil,1
laurel_leaf_oil,myrrh,1
rice,roman_chamomile,6
ewe,muskmelon,16
hyacinth,raw_leek,1
michelia_champaca_oil,myrtleberry,1
cilantro,cottage_cheese,6
black_seabream,white_bread,22
calabash_nutmeg,cumin_fruit_oil,1
fennel,keta_salmon,1
gruyere_cheese,tuberose,1
cheese,crisp_bread,40
algerian_geranium_oil,tuna,1
cocoa,keta_salmon,35
botrytized_wine,violet_flower_oil,1
bitter_orange_peel_oil,geranium,1
chestnut_flower,wild_berry,1
dried_kidney_bean,raw_peanut,41
apple_brandy,sherry,15
artemisia_camphorata,raw_radish,1
ruta_chalepensis_oil,uncured_smoked_pork,1
goat_cheese,mackerel,34
pear,roasted_malt,7
copaiba,jasmine_tea,1
ceylon_cinnamon,raw_bean,1
bergamot_oil,carrot,1
cape_gooseberry,sesame_seed,4
elderberry_fruit,kumquat,9
ham,red_sage,1
mandarin,smoked_pork_belly,17
parmesan_cheese,ximenia_aegyptiaca,1
lemon_tree,milk,1
ananas_sativus_oil,port_wine,1
quince,seal,8
eel,scotch_spearmint,6
fermented_shrimp,veal,24
endive,split_pea,1
cumin,tabasco_pepper,6
beef_liver,hop_oil,1
rosemary,star_anise,2
orange_peel,smoked_sausage,2
grape_brandy,roasted_peanut,2
cupressaceae,passion_fruit,1
dried_parsley,parsnip_fruit,2
celery,scotch_spearmint,6
grape,thymus_mastichina,1
parmesan_cheese,peanut_butter,74
boiled_pork,roasted_turkey,46
lemon_flower,several_oil,1
mozzarella_cheese,smoked_salmon,43
bilberry_wine,feta_cheese,2
citrus,coriander,19
eucalyptus_maideni,roasted_green_tea,1
seychelles_tea,water_apple,3
horse_mackerel,strawberry_jam,4
cruciferae_seed,porcini,1
bilberry,citrus_peel,25
blenheim_apricot,carrot,2
coconut_oil,vietnamese_black_tea,1
chicken_liver,navy_bean,1
bulgarian_clary_sage,wild_bergamot_oil,1
artemisia_scoparia,chinese_quince,1
cabernet_sauvignon_wine,lavender,10
jamaican_rum,jasminum_grandiflorum_oil,1
sapodilla_fruit,swiss_cheese,2
cabernet_sauvignon_wine,geranium,4
fried_pork,kohlrabi,16
california_pepper,french_fried_potato,7
coriander,huckleberry,14
red_wine,tobacco_oil,1
emmental_cheese,fermented_shrimp,36
chicken,roasted_cocoa,57
brown_rice,goat_cheese,39
grain,smoked_fatty_fish,1
carob,rose_wine,1
concord_grape,lime,29
lima_bean,peppermint,11
california_orange,tangerine_juice,6
macadamia_nut,parsley,3
jamaican_rum,mozzarella_cheese,78
jasmine_tea,rose_oil,1
bartlett_pear,kohlrabi,6
shrimp,yam,1
pea,rubus_arcticus,3
narcissus,pumpkin,1
guinea_pepper,mutton,2
lima_bean,morus_bombycis_oil,1
cheese,mentha_timija,1
cocoa_leaf,melaleuca_bracteata,1
cabernet_sauvignon_wine,cured_pork,47
lilac,wild_raspberry,1
roasted_pork,sheep_milk,7
coconut_oil,tangerine,2
loganberry,malt,18
german_chamomile_oil,gin,2
buchu_oil,myrtleberry,3
coffee,raw_radish,7
anise_brandy,banana,1
black_chokecherry,crowberry,52
hyssop,wine,1
coriander,valeriana_officinalis,1
myrtleberry,zanthoxylum_rhetsa,2
carob_fruit,mint_oil,2
gruyere_cheese,violet_leaf_oil,1
fried_pork,olive_oil,1
whale,wild_rice,2
bog_blueberry,fruit,9
morus_bombycis_oil,pea,1
cajeput,french_lavender,3
chicken,vachellia_farnesiana,1
banana_passion_fruit,fruit_juice,2
peanut_oil,tea_oil,1
roasted_filbert,tomato_juice,1
broccoli,cooked_apple,4
roquefort_cheese,turmeric,2
ceylon_cinnamon,lovage,1
salmon,seal,26
finnish_whiskey,provolone_cheese,2
california_orange,concord_grape,48
kola_tea,lemon_peel_oil,8
fermented_russian_black_tea,roquefort_cheese,58
raw_fatty_fish,salmon_oil,3
benzoin,snap_bean,1
apricot,japanese_ho_leaf_oil,1
laurel_leaf,lime,2
laurel,ocimum_gratissimum,1
fried_pork,okra,10
chinese_star_anise_oil,tabasco_pepper,2
boldo_leaf,long_pepper,1
artemisia_arborescens,cream_cheese,1
wheaten_bread,yam,1
cape_gooseberry,ceylon_tea_cinnamon_leaf,1
eucalyptus,mastic_gum,6
leek,raw_fish,13
artemisia_camphorata,mustard,1
jasminum_grandiflorum_oil,orange_peel_oil,1
cauliflower,roasted_nut,1
grape,port_wine,59
cabernet_sauvignon_wine,lavandin,5
jasmine_tea,pork_sausage,55
arrack,strawberry_wine,1
garlic,swiss_cheese,6
romano_cheese,strawberry,67
dill_seed,lantana_camara_oil,1
pistachio,sheep_cheese,5
porcini,rice_bran,9
mexican_linaloe,monkey_orange,2
fennel,orange_peel,2
california_orange_peel,kidney_bean,4
palm_fruit,turmeric,2
mastic_gum_fruit_oil,tuna,3
hop,petitgrain,4
dried_black_tea,rhus_cotinus_leaf,1
cajeput_oil,juniper_berry,1
asparagus,neroli_oil,2
swiss_cheese,vitis_labrusca,1
clove,echinacea,1
parsley,raw_pea,6
egg,uncured_boiled_pork,28
citrus_peel,romano_cheese,14
cuttlefish,red_bean,2
almond_flower,camembert_cheese,1
beer,raw_turkey,34
endive,pumpkin,2
cinnamon,red_kidney_bean,9
roman_chamomile_oil,trassi,2
chicory_root,eel,2
chive,lemon_peel,1
baked_potato,radish,4
black_raspberry,mentha_crispa,1
apricot,roasted_green_tea,47
hinoki,meat,1
lima_bean,satsuma_mandarin_peel,1
persea_pubescens,rum,1
burley_tobacco,red_wine,1
brandy,wild_bergamot,1
java_citronella,peanut,2
achillea_ageratum,boiled_chicken,1
coriander,wort,8
melon,myrtle,6
pike,porcini,31
herring,pennyroyal,2
crisp_bread,garlic,3
hoary_basil,mexican_lime,1
gardenia,porcini,1
boiled_crab,guava,13
cayenne,laurel_leaf,2
buchu_oil,leaf,4
artemisia_camphorata,roasted_chicken,1
peated_malt,prickly_pear,1
coffee,jasmine_tea,86
oatmeal,smoked_summer_sausage,3
brown_rice,orange_peel,2
clove_pink,coffee,1
chamomile,leaf,1
sauvignon_grape,scotch_spearmint_oil,7
strawberry,turnip,1
cereal,cognac,1
raspberry,skim_milk,2
cumin,sauvignon_blanc_grape,4
comte_cheese,picea_balsamea_oil,1
cajeput,wheat_bread,1
caraway_seed,citrus_peel,3
blackberry,oat,18
lamb,lemon_peel_oil,2
cucumber,muscat_grape,9
raw_peanut,tea_oil,1
chicory_root,sweet_grass_oil,1
bantu_beer,vegetable,1
ginger,myrrh,3
lean_fish,raw_pork,33
bread,prune,1
honey,litchi,7
broccoli,trassi,2
daffodil,rabbiteye_blueberry,1
black_raspberry,sherry,22
sturgeon_caviar,truffle,3
cured_ham,mastic_gum_oil,3
brown_rice,fried_pork,43
goat_cheese,pine_turpentine,1
cottage_cheese,french_peppermint,13
loganberry,nectarine,19
chokeberry,pork,22
ethiopian_pepper,wild_raspberry,8
mushroom,reunion_geranium,4
grape_vine,plum_brandy,1
clam,roasted_hazelnut,2
bilberry,roasted_meat,19
lamb,raw_pork,51
citrus_oil,japanese_peppermint,1
citrus_peel_oil,cream_cheese,12
grapefruit_juice,shiitake,8
cured_ham,rancid_coconut_oil,1
cranberry,reunion_geranium,4
brewed_tea,peanut_oil,13
baked_potato,beef,78
capsicum_annuum,mung_bean,5
elderberry_juice,krill,1
green_tea,jasmine_oil,1
chayote,roasted_peanut,1
scotch,squid,2
achillea_micrantha_oil,japanese_star_anise,1
sapodilla_fruit,smoked_sausage,2
melon,monkey_orange,26
elettaria_caradmomum_oil,raw_beef,1
fried_pork,petitgrain_lime_oil,1
ethiopian_pepper,tolu_balsam,1
cranberry,lamb_liver,1
coriander,pork_liver,1
mastic_gum_leaf_oil,snap_bean,1
berry_bud,california_orange,1
cape_gooseberry,cooked_apple,59
provolone_cheese,smoked_sausage,32
fried_chicken,goat_milk,8
orange,wild_berry,37
coffee,mandarin_peel_oil,1
roasted_beef,uncured_pork,97
chamomile,shrimp,1
lovage,red_kidney_bean,12
lettuce,sauvignon_blanc_grape,3
apricot,elderberry,34
blackberry,radish_oil,1
bacon,orris,4
corn_mint,roasted_meat,2
american_cranberry,hogweed,1
concord_grape,roasted_coconut,24
apple,sherry,78
passion_fruit,tea_leaf_oil,1
keta_salmon,pumpkin,8
caja_fruit,muscat_grape,10
lemon_balm,smoked_fatty_fish,6
rum,sake,17
malagueta_pepper,melaleuca_paucifiora_oil,1
broccoli,sake,1
bulgarian_clary_sage,roasted_pecan,1
german_chamomile_oil,tarragon,1
brewed_tea,eucalyptus_globulus,3
lemon_peel,sauvignon_blanc_grape,2
cuttlefish,dried_fig,1
choke_cherry,laurel,2
italian_orange_oil,porcini,1
ceylon_tea,raspberry_juice,1
butter,chicken,63
basil,hop_oil,6
garlic_mustard,milk,1
black_currant,cream,7
mozzarella_cheese,mushroom,52
japanese_mint,mentha_viridis,1
japanese_peppermint_oil,rapeseed,1
lemongrass_oil,matsutake,1
java_citronella,kumquat_peel_oil,1
dried_black_tea,phellodendron_amurense_fruit,1
cauliflower,rooibus_tea,14
beef,munster_cheese,73
cheese,uncured_smoked_pork,57
broccoli,red_currant,5
lamb,orris,2
mushroom,wood_apple,2
mate,raw_chicken,26
dried_fig,popcorn,3
european_cranberry,petitgrain_lime,1
lime,roasted_coconut,9
goat_cheese,papaya,52
red_bean,starfruit,30
avocado,california_pepper,3
black_tea,israeli_orange,57
ceylon_cinnamon,cumin,1
berry,eucalyptus,5
chamaecyparis_pisifera,elderberry,1
roasted_hazelnut,ylangylang_oil,1
beer,elder_flower,2
chinese_quince,smoked_sausage,13
black_raspberry,comte_cheese,24
dried_parsley,rose_oil,1
bartlett_pear,sweet_potato,1
crowberry,leaf,10
tulip,turmeric,1
hazelnut,salmon,4
lean_fish,roasted_hazelnut,2
emmental_cheese,origanum,1
clam,spermaceti_oil,1
highbush_blueberry,robinia_pseudoacacia,1
cranberry,smoked_fatty_fish,38
gruyere_cheese,vegetable_oil,1
guava,port_wine,52
chamomile_oil,lima_bean,1
cod_liver_oil,peanut_butter,1
ethiopian_pepper,ewe,1
dried_kidney_bean,orange_peel,4
boronia_anemonifolia,hop,1
asarum_canadense_root_oil,luraceae_oil,1
dried_green_tea,water_apple,3
kiwi,lima_bean,11
roman_chamomile_oil,whitefish,4
grape,lemon_flower,2
california_pepper,lime,12
cantaloupe,sweetfish,17
black_currant,honey_fungus,1
kaffir_lime,monkey_orange,51
boldo_leaf,capsicum_annuum,1
butter,liver,1
cicuta_virosa_oil,italian_lime,1
jasmine,rum,2
buttermilk,wild_raspberry,2
dried_fig,piri_piri,1
bartlett_pear,prickly_pear,7
laurel_leaf,vanilla,1
lovage,raw_beef,12
raspberry_oil,sauvignon_grape,1
black_sesame_seed,prune,2
kola_tea,pittosporum_glabratum,1
papaver_somniferum,sauvignon_grape,1
finnish_pine_oil,tilsit_cheese,1
ethiopian_pepper,gardenia,1
asparagus,orange_peel,2
pouching_tea,squid,9
angelica_oil,marjoram,1
cocoa,japanese_whiskey,1
jamaican_rum,palmarosa_oil,1
loganberry,passion_fruit,34
citrus_flower_oil,raw_lamb,1
bilberry,boiled_chicken,35
huckleberry,plum_brandy,2
finocchoi_fennel_oil,tea_tree_oil,1
ashanti_pepper,lemon_balm,7
elderberry,scotch,2
azalea,rutaceae,1
brown_rice,capsicum,5
cognac,cumin,2
cassia,flower,1
peach,uncured_smoked_pork,24
cod,roasted_green_tea,36
clove_oil,popcorn,2
concord_grape,garlic,2
botrytized_wine,ewe,22
garcia_mangostana,sherry,1
apple,heracleum_villosum_oil,1
cured_ham,lavender_vera_oil,1
cardamom_oil,guava,1
fatty_fish,salmon_oil,3
fried_pork,porcini,48
filbert,sage,2
emmental_cheese,garcia_mangostana,1
ceylon_cinnamon,cooked_apple,2
capsicum,orchid,1
kiwi,roasted_pork,9
raw_leek,spike,1
grape_vine,keta_salmon,1
roasted_mate,seychelles_tea,31
